source_record_id,billing_account_id,invoice_month,usage_start_time,usage_end_time,project_id,project_name,service_description,sku_description,resource_name,location,usage_amount,usage_unit,list_cost,cost,currency,currency_conversion_rate,credits,cost_type,labels,is_deliberate_anomaly,data_quality_scenario
gcp-2026-06-21-finops-data-2001-05-01,000000-111111-222222,202606,2026-06-21T00:00:00+00:00,2026-06-22T00:00:00+00:00,finops-data-2001,analytics-development,Cloud Logging,Log Storage,log-sink-2001-05-01,us-central1,138.508,GiBy,69.254,63.7137,USD,1.0,[],regular,"{""application"":""shared-logging"",""cost_center"":""cc-shared"",""environment"":""development"",""team"":""platform""}",False,valid
gcp-2026-06-21-finops-data-2001-05-02,000000-111111-222222,202606,2026-06-21T00:00:00+00:00,2026-06-22T00:00:00+00:00,finops-data-2001,analytics-development,Cloud Logging,Log Storage,log-sink-2001-05-02,us-central1,146.0966,GiBy,73.0483,67.2044,USD,1.0,[],regular,"{""application"":""shared-logging"",""cost_center"":""cc-shared"",""environment"":""development"",""team"":""platform""}",False,valid
gcp-2026-06-22-finops-prod-1001-01-01,000000-111111-222222,202606,2026-06-22T00:00:00+00:00,2026-06-23T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Compute Engine,N2 Instance Core running in Americas,instance-1001-01-01,us-central1,1437.6369,vCPU-hours,45.4451,40.9727,USD,1.0,"[{""amount"":-4.0973,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-06-22-finops-prod-1001-01-02,000000-111111-222222,202606,2026-06-22T00:00:00+00:00,2026-06-23T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Compute Engine,N2 Instance Core running in Americas,instance-1001-01-02,us-central1,1501.769,vCPU-hours,47.4724,42.8004,USD,1.0,"[{""amount"":-4.28,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-06-22-finops-prod-1001-02-01,000000-111111-222222,202606,2026-06-22T00:00:00+00:00,2026-06-23T00:00:00+00:00,finops-prod-1001,customer-platform-prod,BigQuery,Analysis in US,bq-job-1001-02-01,us-central1,11.0383,TiBy,68.9894,68.9894,USD,1.0,"[{""amount"":-3.4495,""name"":""Promotion"",""type"":""PROMOTION""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-06-22-finops-prod-1001-02-02,000000-111111-222222,202606,2026-06-22T00:00:00+00:00,2026-06-23T00:00:00+00:00,finops-prod-1001,customer-platform-prod,BigQuery,Analysis in US,bq-job-1001-02-02,us-central1,11.6031,TiBy,72.5191,72.5191,USD,1.0,"[{""amount"":-3.626,""name"":""Promotion"",""type"":""PROMOTION""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-06-22-finops-prod-1001-03-01,000000-111111-222222,202606,2026-06-22T00:00:00+00:00,2026-06-23T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud Storage,Standard Storage US Multi-region,bucket-1001-03-01,us-central1,342.3101,GiBy-month,8.9001,8.2154,USD,1.0,[],regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-06-22-finops-prod-1001-03-02,000000-111111-222222,202606,2026-06-22T00:00:00+00:00,2026-06-23T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud Storage,Standard Storage US Multi-region,bucket-1001-03-02,us-central1,314.608,GiBy-month,8.1798,7.5506,USD,1.0,[],regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-06-22-finops-prod-1001-04-01,000000-111111-222222,202606,2026-06-22T00:00:00+00:00,2026-06-23T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud SQL,Cloud SQL for PostgreSQL: Regional vCPU,cloudsql-1001-04-01,us-central1,398.6065,vCPU-hours,32.9249,29.4969,USD,1.0,"[{""amount"":-2.3598,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-06-22-finops-prod-1001-04-02,000000-111111-222222,202606,2026-06-22T00:00:00+00:00,2026-06-23T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud SQL,Cloud SQL for PostgreSQL: Regional vCPU,cloudsql-1001-04-02,us-central1,406.6709,vCPU-hours,33.591,30.0936,USD,1.0,"[{""amount"":-2.4075,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-06-22-finops-prod-1001-05-01,000000-111111-222222,202606,2026-06-22T00:00:00+00:00,2026-06-23T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud Logging,Log Storage,log-sink-1001-05-01,us-central1,275.114,GiBy,137.557,126.5525,USD,1.0,[],regular,"{""application"":""shared-logging"",""cost_center"":""cc-shared"",""environment"":""production"",""team"":""platform""}",False,valid
gcp-2026-06-22-finops-prod-1001-05-02,000000-111111-222222,202606,2026-06-22T00:00:00+00:00,2026-06-23T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud Logging,Log Storage,log-sink-1001-05-02,us-central1,315.2907,GiBy,157.6454,145.0337,USD,1.0,[],regular,"{""application"":""shared-logging"",""cost_center"":""cc-shared"",""environment"":""production"",""team"":""platform""}",False,valid
gcp-2026-06-22-finops-data-2001-01-01,000000-111111-222222,202606,2026-06-22T00:00:00+00:00,2026-06-23T00:00:00+00:00,finops-data-2001,analytics-development,Compute Engine,N2 Instance Core running in Americas,instance-2001-01-01,us-central1,697.2744,vCPU-hours,22.0415,19.8723,USD,1.0,"[{""amount"":-1.9872,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-06-22-finops-data-2001-01-02,000000-111111-222222,202606,2026-06-22T00:00:00+00:00,2026-06-23T00:00:00+00:00,finops-data-2001,analytics-development,Compute Engine,N2 Instance Core running in Americas,instance-2001-01-02,us-central1,709.2235,vCPU-hours,22.4193,20.2129,USD,1.0,"[{""amount"":-2.0213,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-06-22-finops-data-2001-02-01,000000-111111-222222,202606,2026-06-22T00:00:00+00:00,2026-06-23T00:00:00+00:00,finops-data-2001,analytics-development,BigQuery,Analysis in US,bq-job-2001-02-01,us-central1,5.1064,TiBy,31.9152,31.9152,USD,1.0,"[{""amount"":-1.5958,""name"":""Promotion"",""type"":""PROMOTION""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-06-22-finops-data-2001-02-02,000000-111111-222222,202606,2026-06-22T00:00:00+00:00,2026-06-23T00:00:00+00:00,finops-data-2001,analytics-development,BigQuery,Analysis in US,bq-job-2001-02-02,us-central1,5.3065,TiBy,33.1655,33.1655,USD,1.0,"[{""amount"":-1.6583,""name"":""Promotion"",""type"":""PROMOTION""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-06-22-finops-data-2001-03-01,000000-111111-222222,202606,2026-06-22T00:00:00+00:00,2026-06-23T00:00:00+00:00,finops-data-2001,analytics-development,Cloud Storage,Standard Storage US Multi-region,bucket-2001-03-01,us-central1,142.8121,GiBy-month,3.7131,3.4275,USD,1.0,[],regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-06-22-finops-data-2001-03-02,000000-111111-222222,202606,2026-06-22T00:00:00+00:00,2026-06-23T00:00:00+00:00,finops-data-2001,analytics-development,Cloud Storage,Standard Storage US Multi-region,bucket-2001-03-02,us-central1,152.4847,GiBy-month,3.9646,3.6596,USD,1.0,[],regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-06-22-finops-data-2001-04-01,000000-111111-222222,202606,2026-06-22T00:00:00+00:00,2026-06-23T00:00:00+00:00,finops-data-2001,analytics-development,Cloud SQL,Cloud SQL for PostgreSQL: Regional vCPU,cloudsql-2001-04-01,us-central1,171.225,vCPU-hours,14.1432,12.6707,USD,1.0,"[{""amount"":-1.0137,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-06-22-finops-data-2001-04-02,000000-111111-222222,202606,2026-06-22T00:00:00+00:00,2026-06-23T00:00:00+00:00,finops-data-2001,analytics-development,Cloud SQL,Cloud SQL for PostgreSQL: Regional vCPU,cloudsql-2001-04-02,us-central1,170.4761,vCPU-hours,14.0813,12.6152,USD,1.0,"[{""amount"":-1.0092,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-06-22-finops-data-2001-05-01,000000-111111-222222,202606,2026-06-22T00:00:00+00:00,2026-06-23T00:00:00+00:00,finops-data-2001,analytics-development,Cloud Logging,Log Storage,log-sink-2001-05-01,us-central1,146.9784,GiBy,73.4892,67.61,USD,1.0,[],regular,"{""application"":""shared-logging"",""cost_center"":""cc-shared"",""environment"":""development"",""team"":""platform""}",False,valid
gcp-2026-06-22-finops-data-2001-05-02,000000-111111-222222,202606,2026-06-22T00:00:00+00:00,2026-06-23T00:00:00+00:00,finops-data-2001,analytics-development,Cloud Logging,Log Storage,log-sink-2001-05-02,us-central1,129.9997,GiBy,64.9999,59.7999,USD,1.0,[],regular,"{""application"":""shared-logging"",""cost_center"":""cc-shared"",""environment"":""development"",""team"":""platform""}",False,valid
gcp-2026-06-23-finops-prod-1001-01-01,000000-111111-222222,202606,2026-06-23T00:00:00+00:00,2026-06-24T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Compute Engine,N2 Instance Core running in Americas,instance-1001-01-01,us-central1,1399.2974,vCPU-hours,44.2332,39.88,USD,1.0,"[{""amount"":-3.988,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,{},False,untagged
gcp-2026-06-23-finops-prod-1001-01-02,000000-111111-222222,202606,2026-06-23T00:00:00+00:00,2026-06-24T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Compute Engine,N2 Instance Core running in Americas,instance-1001-01-02,us-central1,1577.7577,vCPU-hours,49.8745,44.9661,USD,1.0,"[{""amount"":-4.4966,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-06-23-finops-prod-1001-02-01,000000-111111-222222,202606,2026-06-23T00:00:00+00:00,2026-06-24T00:00:00+00:00,finops-prod-1001,customer-platform-prod,BigQuery,Analysis in US,bq-job-1001-02-01,us-central1,12.3395,TiBy,77.122,77.122,USD,1.0,"[{""amount"":-3.8561,""name"":""Promotion"",""type"":""PROMOTION""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-06-23-finops-prod-1001-02-02,000000-111111-222222,202606,2026-06-23T00:00:00+00:00,2026-06-24T00:00:00+00:00,finops-prod-1001,customer-platform-prod,BigQuery,Analysis in US,bq-job-1001-02-02,us-central1,10.9387,TiBy,68.3671,68.3671,USD,1.0,"[{""amount"":-3.4184,""name"":""Promotion"",""type"":""PROMOTION""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-06-23-finops-prod-1001-03-01,000000-111111-222222,202606,2026-06-23T00:00:00+00:00,2026-06-24T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud Storage,Standard Storage US Multi-region,bucket-1001-03-01,us-central1,333.6556,GiBy-month,8.675,8.0077,USD,1.0,[],regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-06-23-finops-prod-1001-03-02,000000-111111-222222,202606,2026-06-23T00:00:00+00:00,2026-06-24T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud Storage,Standard Storage US Multi-region,bucket-1001-03-02,us-central1,321.2658,GiBy-month,8.3529,7.7104,USD,1.0,[],regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-06-23-finops-prod-1001-04-01,000000-111111-222222,202606,2026-06-23T00:00:00+00:00,2026-06-24T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud SQL,Cloud SQL for PostgreSQL: Regional vCPU,cloudsql-1001-04-01,us-central1,411.7682,vCPU-hours,34.0121,30.4708,USD,1.0,"[{""amount"":-2.4377,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-06-23-finops-prod-1001-04-02,000000-111111-222222,202606,2026-06-23T00:00:00+00:00,2026-06-24T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud SQL,Cloud SQL for PostgreSQL: Regional vCPU,cloudsql-1001-04-02,us-central1,424.5033,vCPU-hours,35.064,31.4132,USD,1.0,"[{""amount"":-2.5131,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-06-23-finops-prod-1001-05-01,000000-111111-222222,202606,2026-06-23T00:00:00+00:00,2026-06-24T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud Logging,Log Storage,log-sink-1001-05-01,us-central1,314.5619,GiBy,157.2809,144.6985,USD,1.0,[],regular,"{""application"":""shared-logging"",""cost_center"":""cc-shared"",""environment"":""production"",""team"":""platform""}",False,valid
gcp-2026-06-23-finops-prod-1001-05-02,000000-111111-222222,202606,2026-06-23T00:00:00+00:00,2026-06-24T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud Logging,Log Storage,log-sink-1001-05-02,us-central1,270.4741,GiBy,135.2371,124.4181,USD,1.0,[],regular,"{""application"":""shared-logging"",""cost_center"":""cc-shared"",""environment"":""production"",""team"":""platform""}",False,valid
gcp-2026-06-23-finops-data-2001-01-01,000000-111111-222222,202606,2026-06-23T00:00:00+00:00,2026-06-24T00:00:00+00:00,finops-data-2001,analytics-development,Compute Engine,N2 Instance Core running in Americas,instance-2001-01-01,us-central1,678.7519,vCPU-hours,21.456,19.3444,USD,1.0,"[{""amount"":-1.9344,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-06-23-finops-data-2001-01-02,000000-111111-222222,202606,2026-06-23T00:00:00+00:00,2026-06-24T00:00:00+00:00,finops-data-2001,analytics-development,Compute Engine,N2 Instance Core running in Americas,instance-2001-01-02,us-central1,702.0398,vCPU-hours,22.1922,20.0081,USD,1.0,"[{""amount"":-2.0008,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-06-23-finops-data-2001-02-01,000000-111111-222222,202606,2026-06-23T00:00:00+00:00,2026-06-24T00:00:00+00:00,finops-data-2001,analytics-development,BigQuery,Analysis in US,bq-job-2001-02-01,us-central1,5.0815,TiBy,31.7597,31.7597,USD,1.0,"[{""amount"":-1.588,""name"":""Promotion"",""type"":""PROMOTION""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-06-23-finops-data-2001-02-02,000000-111111-222222,202606,2026-06-23T00:00:00+00:00,2026-06-24T00:00:00+00:00,finops-data-2001,analytics-development,BigQuery,Analysis in US,bq-job-2001-02-02,us-central1,5.7114,TiBy,35.6963,35.6963,USD,1.0,"[{""amount"":-1.7848,""name"":""Promotion"",""type"":""PROMOTION""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-06-23-finops-data-2001-03-01,000000-111111-222222,202606,2026-06-23T00:00:00+00:00,2026-06-24T00:00:00+00:00,finops-data-2001,analytics-development,Cloud Storage,Standard Storage US Multi-region,bucket-2001-03-01,us-central1,149.6872,GiBy-month,3.8919,3.5925,USD,1.0,[],regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-06-23-finops-data-2001-03-02,000000-111111-222222,202606,2026-06-23T00:00:00+00:00,2026-06-24T00:00:00+00:00,finops-data-2001,analytics-development,Cloud Storage,Standard Storage US Multi-region,bucket-2001-03-02,us-central1,152.109,GiBy-month,3.9548,3.6506,USD,1.0,[],regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-06-23-finops-data-2001-04-01,000000-111111-222222,202606,2026-06-23T00:00:00+00:00,2026-06-24T00:00:00+00:00,finops-data-2001,analytics-development,Cloud SQL,Cloud SQL for PostgreSQL: Regional vCPU,cloudsql-2001-04-01,us-central1,177.5578,vCPU-hours,14.6663,13.1393,USD,1.0,"[{""amount"":-1.0511,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-06-23-finops-data-2001-04-02,000000-111111-222222,202606,2026-06-23T00:00:00+00:00,2026-06-24T00:00:00+00:00,finops-data-2001,analytics-development,Cloud SQL,Cloud SQL for PostgreSQL: Regional vCPU,cloudsql-2001-04-02,us-central1,171.4975,vCPU-hours,14.1657,12.6908,USD,1.0,"[{""amount"":-1.0153,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-06-23-finops-data-2001-05-01,000000-111111-222222,202606,2026-06-23T00:00:00+00:00,2026-06-24T00:00:00+00:00,finops-data-2001,analytics-development,Cloud Logging,Log Storage,log-sink-2001-05-01,us-central1,141.0777,GiBy,70.5388,64.8957,USD,1.0,[],regular,"{""application"":""shared-logging"",""cost_center"":""cc-shared"",""environment"":""development"",""team"":""platform""}",False,valid
gcp-2026-06-23-finops-data-2001-05-02,000000-111111-222222,202606,2026-06-23T00:00:00+00:00,2026-06-24T00:00:00+00:00,finops-data-2001,analytics-development,Cloud Logging,Log Storage,log-sink-2001-05-02,us-central1,124.9022,GiBy,62.4511,57.455,USD,1.0,[],regular,"{""application"":""shared-logging"",""cost_center"":""cc-shared"",""environment"":""development"",""team"":""platform""}",False,valid
gcp-2026-06-24-finops-prod-1001-01-01,000000-111111-222222,202606,2026-06-24T00:00:00+00:00,2026-06-25T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Compute Engine,N2 Instance Core running in Americas,instance-1001-01-01,us-central1,1435.1784,vCPU-hours,45.3674,40.9026,USD,1.0,"[{""amount"":-4.0903,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-06-24-finops-prod-1001-01-02,000000-111111-222222,202606,2026-06-24T00:00:00+00:00,2026-06-25T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Compute Engine,N2 Instance Core running in Americas,instance-1001-01-02,us-central1,1515.5358,vCPU-hours,47.9076,43.1928,USD,1.0,"[{""amount"":-4.3193,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-06-24-finops-prod-1001-02-01,000000-111111-222222,202606,2026-06-24T00:00:00+00:00,2026-06-25T00:00:00+00:00,finops-prod-1001,customer-platform-prod,BigQuery,Analysis in US,bq-job-1001-02-01,us-central1,12.6169,TiBy,78.8557,78.8557,USD,1.0,"[{""amount"":-3.9428,""name"":""Promotion"",""type"":""PROMOTION""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-06-24-finops-prod-1001-02-02,000000-111111-222222,202606,2026-06-24T00:00:00+00:00,2026-06-25T00:00:00+00:00,finops-prod-1001,customer-platform-prod,BigQuery,Analysis in US,bq-job-1001-02-02,us-central1,10.8669,TiBy,67.9184,67.9184,USD,1.0,"[{""amount"":-3.3959,""name"":""Promotion"",""type"":""PROMOTION""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-06-24-finops-prod-1001-03-01,000000-111111-222222,202606,2026-06-24T00:00:00+00:00,2026-06-25T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud Storage,Standard Storage US Multi-region,bucket-1001-03-01,us-central1,325.9202,GiBy-month,8.4739,7.8221,USD,1.0,[],regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-06-24-finops-prod-1001-03-02,000000-111111-222222,202606,2026-06-24T00:00:00+00:00,2026-06-25T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud Storage,Standard Storage US Multi-region,bucket-1001-03-02,us-central1,337.5461,GiBy-month,8.7762,8.1011,USD,1.0,[],regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-06-24-finops-prod-1001-04-01,000000-111111-222222,202606,2026-06-24T00:00:00+00:00,2026-06-25T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud SQL,Cloud SQL for PostgreSQL: Regional vCPU,cloudsql-1001-04-01,us-central1,460.9042,vCPU-hours,38.0707,34.1069,USD,1.0,"[{""amount"":-2.7286,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-06-24-finops-prod-1001-04-02,000000-111111-222222,202606,2026-06-24T00:00:00+00:00,2026-06-25T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud SQL,Cloud SQL for PostgreSQL: Regional vCPU,cloudsql-1001-04-02,us-central1,383.0354,vCPU-hours,31.6387,28.3446,USD,1.0,"[{""amount"":-2.2676,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-06-24-finops-prod-1001-05-01,000000-111111-222222,202606,2026-06-24T00:00:00+00:00,2026-06-25T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud Logging,Log Storage,log-sink-1001-05-01,us-central1,307.6194,GiBy,153.8097,141.5049,USD,1.0,[],regular,"{""application"":""shared-logging"",""cost_center"":""cc-shared"",""environment"":""production"",""team"":""platform""}",False,valid
gcp-2026-06-24-finops-prod-1001-05-02,000000-111111-222222,202606,2026-06-24T00:00:00+00:00,2026-06-25T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud Logging,Log Storage,log-sink-1001-05-02,us-central1,272.864,GiBy,136.432,125.5174,USD,1.0,[],regular,"{""application"":""shared-logging"",""cost_center"":""cc-shared"",""environment"":""production"",""team"":""platform""}",False,valid
gcp-2026-06-24-finops-data-2001-01-01,000000-111111-222222,202606,2026-06-24T00:00:00+00:00,2026-06-25T00:00:00+00:00,finops-data-2001,analytics-development,Compute Engine,N2 Instance Core running in Americas,instance-2001-01-01,us-central1,624.3412,vCPU-hours,19.7361,17.7937,USD,1.0,"[{""amount"":-1.7794,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-06-24-finops-data-2001-01-02,000000-111111-222222,202606,2026-06-24T00:00:00+00:00,2026-06-25T00:00:00+00:00,finops-data-2001,analytics-development,Compute Engine,N2 Instance Core running in Americas,instance-2001-01-02,us-central1,706.9759,vCPU-hours,22.3482,20.1488,USD,1.0,"[{""amount"":-2.0149,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-06-24-finops-data-2001-02-01,000000-111111-222222,202606,2026-06-24T00:00:00+00:00,2026-06-25T00:00:00+00:00,finops-data-2001,analytics-development,BigQuery,Analysis in US,bq-job-2001-02-01,us-central1,5.9216,TiBy,37.0099,37.0099,USD,1.0,"[{""amount"":-1.8505,""name"":""Promotion"",""type"":""PROMOTION""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-06-24-finops-data-2001-02-02,000000-111111-222222,202606,2026-06-24T00:00:00+00:00,2026-06-25T00:00:00+00:00,finops-data-2001,analytics-development,BigQuery,Analysis in US,bq-job-2001-02-02,us-central1,5.9281,TiBy,37.0508,37.0508,USD,1.0,"[{""amount"":-1.8525,""name"":""Promotion"",""type"":""PROMOTION""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-06-24-finops-data-2001-03-01,000000-111111-222222,202606,2026-06-24T00:00:00+00:00,2026-06-25T00:00:00+00:00,finops-data-2001,analytics-development,Cloud Storage,Standard Storage US Multi-region,bucket-2001-03-01,us-central1,155.357,GiBy-month,4.0393,3.7286,USD,1.0,[],regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-06-24-finops-data-2001-03-02,000000-111111-222222,202606,2026-06-24T00:00:00+00:00,2026-06-25T00:00:00+00:00,finops-data-2001,analytics-development,Cloud Storage,Standard Storage US Multi-region,bucket-2001-03-02,us-central1,144.9587,GiBy-month,3.7689,3.479,USD,1.0,[],regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
