source_record_id,bill_billing_period_start_date,bill_billing_period_end_date,line_item_usage_start_date,line_item_usage_end_date,bill_payer_account_id,line_item_usage_account_id,account_name,product_product_name,line_item_usage_type,line_item_operation,product_region,line_item_resource_id,line_item_usage_amount,pricing_unit,pricing_public_on_demand_rate,pricing_public_on_demand_cost,line_item_unblended_rate,line_item_unblended_cost,line_item_line_item_type,pricing_term,currency,team,application,environment,cost_center,resource_tags,is_deliberate_anomaly,data_quality_scenario
aws-2026-06-15-111111111111-04-01,2026-06-01,2026-07-01,2026-06-15T00:00:00+00:00,2026-06-16T00:00:00+00:00,999999999999,111111111111,production-account,AWS Lambda,Lambda-GB-Second,Invoke,us-east-1,function-1111-04-01,4708786.5767,GB-Seconds,1.66667e-05,78.4799,1.55e-05,72.9862,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-06-15-111111111111-04-02,2026-06-01,2026-07-01,2026-06-15T00:00:00+00:00,2026-06-16T00:00:00+00:00,999999999999,111111111111,production-account,AWS Lambda,Lambda-GB-Second,Invoke,us-east-1,function-1111-04-02,4858311.7558,GB-Seconds,1.66667e-05,80.972,1.55e-05,75.3038,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-06-15-111111111111-05-01,2026-06-01,2026-07-01,2026-06-15T00:00:00+00:00,2026-06-16T00:00:00+00:00,999999999999,111111111111,production-account,AmazonCloudWatch,DataProcessing-Bytes,PutLogEvents,us-east-1,log-group-1111-05-01,229.2314,GB,0.5,114.6157,0.46,105.4464,Usage,OnDemand,USD,Platform,Shared-Observability,production,CC-SHARED,"{""application"":""Shared-Observability"",""cost_center"":""CC-SHARED"",""environment"":""production"",""team"":""Platform""}",False,valid
aws-2026-06-15-111111111111-05-02,2026-06-01,2026-07-01,2026-06-15T00:00:00+00:00,2026-06-16T00:00:00+00:00,999999999999,111111111111,production-account,AmazonCloudWatch,DataProcessing-Bytes,PutLogEvents,us-east-1,log-group-1111-05-02,224.2232,GB,0.5,112.1116,0.46,103.1427,Usage,OnDemand,USD,,,,,{},False,untagged
aws-2026-06-15-222222222222-01-01,2026-06-01,2026-07-01,2026-06-15T00:00:00+00:00,2026-06-16T00:00:00+00:00,999999999999,222222222222,development-account,Amazon Elastic Compute Cloud - Compute,BoxUsage:m5.large,RunInstances,us-east-1,i-2222-01-01,457.1651,Hrs,0.096,43.8879,0.084,38.4019,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-06-15-222222222222-01-02,2026-06-01,2026-07-01,2026-06-15T00:00:00+00:00,2026-06-16T00:00:00+00:00,999999999999,222222222222,development-account,Amazon Elastic Compute Cloud - Compute,BoxUsage:m5.large,RunInstances,us-east-1,i-2222-01-02,452.7393,Hrs,0.096,43.463,0.084,38.0301,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-06-15-222222222222-02-01,2026-06-01,2026-07-01,2026-06-15T00:00:00+00:00,2026-06-16T00:00:00+00:00,999999999999,222222222222,development-account,Amazon Simple Storage Service,TimedStorage-ByteHrs,StandardStorage,us-east-1,bucket-2222-02-01,83.7429,GB-Mo,0.023,1.9261,0.0215,1.8005,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-06-15-222222222222-02-02,2026-06-01,2026-07-01,2026-06-15T00:00:00+00:00,2026-06-16T00:00:00+00:00,999999999999,222222222222,development-account,Amazon Simple Storage Service,TimedStorage-ByteHrs,StandardStorage,us-east-1,bucket-2222-02-02,85.3577,GB-Mo,0.023,1.9632,0.0215,1.8352,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-06-15-222222222222-03-01,2026-06-01,2026-07-01,2026-06-15T00:00:00+00:00,2026-06-16T00:00:00+00:00,999999999999,222222222222,development-account,Amazon Relational Database Service,InstanceUsage:db.m5.large,CreateDBInstance,us-east-1,db-2222-03-01,87.7302,Hrs,0.192,16.8442,0.17,14.9141,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-06-15-222222222222-03-02,2026-06-01,2026-07-01,2026-06-15T00:00:00+00:00,2026-06-16T00:00:00+00:00,999999999999,222222222222,development-account,Amazon Relational Database Service,InstanceUsage:db.m5.large,CreateDBInstance,us-east-1,db-2222-03-02,80.0564,Hrs,0.192,15.3708,0.17,13.6096,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-06-15-222222222222-04-01,2026-06-01,2026-07-01,2026-06-15T00:00:00+00:00,2026-06-16T00:00:00+00:00,999999999999,222222222222,development-account,AWS Lambda,Lambda-GB-Second,Invoke,us-east-1,function-2222-04-01,1658141.8997,GB-Seconds,1.66667e-05,27.6358,1.55e-05,25.7012,Usage,OnDemand,USD,,,,,{},False,untagged
aws-2026-06-15-222222222222-04-02,2026-06-01,2026-07-01,2026-06-15T00:00:00+00:00,2026-06-16T00:00:00+00:00,999999999999,222222222222,development-account,AWS Lambda,Lambda-GB-Second,Invoke,us-east-1,function-2222-04-02,1775119.4328,GB-Seconds,1.66667e-05,29.5854,1.55e-05,27.5144,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-06-15-222222222222-05-01,2026-06-01,2026-07-01,2026-06-15T00:00:00+00:00,2026-06-16T00:00:00+00:00,999999999999,222222222222,development-account,AmazonCloudWatch,DataProcessing-Bytes,PutLogEvents,us-east-1,log-group-2222-05-01,81.4378,GB,0.5,40.7189,0.46,37.4614,Usage,OnDemand,USD,Platform,Shared-Observability,development,CC-SHARED,"{""application"":""Shared-Observability"",""cost_center"":""CC-SHARED"",""environment"":""development"",""team"":""Platform""}",False,valid
aws-2026-06-15-222222222222-05-02,2026-06-01,2026-07-01,2026-06-15T00:00:00+00:00,2026-06-16T00:00:00+00:00,999999999999,222222222222,development-account,AmazonCloudWatch,DataProcessing-Bytes,PutLogEvents,us-east-1,log-group-2222-05-02,86.2331,GB,0.5,43.1166,0.46,39.6672,Usage,OnDemand,USD,Platform,Shared-Observability,development,CC-SHARED,"{""application"":""Shared-Observability"",""cost_center"":""CC-SHARED"",""environment"":""development"",""team"":""Platform""}",False,valid
aws-2026-06-16-111111111111-01-01,2026-06-01,2026-07-01,2026-06-16T00:00:00+00:00,2026-06-17T00:00:00+00:00,999999999999,111111111111,production-account,Amazon Elastic Compute Cloud - Compute,BoxUsage:m5.large,RunInstances,us-east-1,i-1111-01-01,1114.9964,Hrs,0.096,107.0397,0.084,93.6597,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-06-16-111111111111-01-02,2026-06-01,2026-07-01,2026-06-16T00:00:00+00:00,2026-06-17T00:00:00+00:00,999999999999,111111111111,production-account,Amazon Elastic Compute Cloud - Compute,BoxUsage:m5.large,RunInstances,us-east-1,i-1111-01-02,1015.1298,Hrs,0.096,97.4525,0.084,85.2709,Usage,OnDemand,USD,,,,,{},False,untagged
aws-2026-06-16-111111111111-02-01,2026-06-01,2026-07-01,2026-06-16T00:00:00+00:00,2026-06-17T00:00:00+00:00,999999999999,111111111111,production-account,Amazon Simple Storage Service,TimedStorage-ByteHrs,StandardStorage,us-east-1,bucket-1111-02-01,218.5949,GB-Mo,0.023,5.0277,0.0215,4.6998,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-06-16-111111111111-02-02,2026-06-01,2026-07-01,2026-06-16T00:00:00+00:00,2026-06-17T00:00:00+00:00,999999999999,111111111111,production-account,Amazon Simple Storage Service,TimedStorage-ByteHrs,StandardStorage,us-east-1,bucket-1111-02-02,214.4346,GB-Mo,0.023,4.932,0.0215,4.6103,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-06-16-111111111111-03-01,2026-06-01,2026-07-01,2026-06-16T00:00:00+00:00,2026-06-17T00:00:00+00:00,999999999999,111111111111,production-account,Amazon Relational Database Service,InstanceUsage:db.m5.large,CreateDBInstance,us-east-1,db-1111-03-01,207.7209,Hrs,0.192,39.8824,0.17,35.3125,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-06-16-111111111111-03-02,2026-06-01,2026-07-01,2026-06-16T00:00:00+00:00,2026-06-17T00:00:00+00:00,999999999999,111111111111,production-account,Amazon Relational Database Service,InstanceUsage:db.m5.large,CreateDBInstance,us-east-1,db-1111-03-02,215.529,Hrs,0.192,41.3816,0.17,36.6399,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-06-16-111111111111-04-01,2026-06-01,2026-07-01,2026-06-16T00:00:00+00:00,2026-06-17T00:00:00+00:00,999999999999,111111111111,production-account,AWS Lambda,Lambda-GB-Second,Invoke,us-east-1,function-1111-04-01,4132023.1898,GB-Seconds,1.66667e-05,68.8672,1.55e-05,64.0464,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-06-16-111111111111-04-02,2026-06-01,2026-07-01,2026-06-16T00:00:00+00:00,2026-06-17T00:00:00+00:00,999999999999,111111111111,production-account,AWS Lambda,Lambda-GB-Second,Invoke,us-east-1,function-1111-04-02,4216393.0985,GB-Seconds,1.66667e-05,70.2734,1.55e-05,65.3541,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-06-16-111111111111-05-01,2026-06-01,2026-07-01,2026-06-16T00:00:00+00:00,2026-06-17T00:00:00+00:00,999999999999,111111111111,production-account,AmazonCloudWatch,DataProcessing-Bytes,PutLogEvents,us-east-1,log-group-1111-05-01,219.1231,GB,0.5,109.5615,0.46,100.7966,Usage,OnDemand,USD,Platform,Shared-Observability,production,CC-SHARED,"{""application"":""Shared-Observability"",""cost_center"":""CC-SHARED"",""environment"":""production"",""team"":""Platform""}",False,valid
aws-2026-06-16-111111111111-05-02,2026-06-01,2026-07-01,2026-06-16T00:00:00+00:00,2026-06-17T00:00:00+00:00,999999999999,111111111111,production-account,AmazonCloudWatch,DataProcessing-Bytes,PutLogEvents,us-east-1,log-group-1111-05-02,214.3483,GB,0.5,107.1742,0.46,98.6002,Usage,OnDemand,USD,Platform,Shared-Observability,production,CC-SHARED,"{""application"":""Shared-Observability"",""cost_center"":""CC-SHARED"",""environment"":""production"",""team"":""Platform""}",False,valid
aws-2026-06-16-222222222222-01-01,2026-06-01,2026-07-01,2026-06-16T00:00:00+00:00,2026-06-17T00:00:00+00:00,999999999999,222222222222,development-account,Amazon Elastic Compute Cloud - Compute,BoxUsage:m5.large,RunInstances,us-east-1,i-2222-01-01,397.0044,Hrs,0.096,38.1124,0.084,33.3484,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-06-16-222222222222-01-02,2026-06-01,2026-07-01,2026-06-16T00:00:00+00:00,2026-06-17T00:00:00+00:00,999999999999,222222222222,development-account,Amazon Elastic Compute Cloud - Compute,BoxUsage:m5.large,RunInstances,us-east-1,i-2222-01-02,383.1777,Hrs,0.096,36.7851,0.084,32.1869,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-06-16-222222222222-02-01,2026-06-01,2026-07-01,2026-06-16T00:00:00+00:00,2026-06-17T00:00:00+00:00,999999999999,222222222222,development-account,Amazon Simple Storage Service,TimedStorage-ByteHrs,StandardStorage,us-east-1,bucket-2222-02-01,94.0479,GB-Mo,0.023,2.1631,0.0215,2.022,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-06-16-222222222222-02-02,2026-06-01,2026-07-01,2026-06-16T00:00:00+00:00,2026-06-17T00:00:00+00:00,999999999999,222222222222,development-account,Amazon Simple Storage Service,TimedStorage-ByteHrs,StandardStorage,us-east-1,bucket-2222-02-02,88.157,GB-Mo,0.023,2.0276,0.0215,1.8954,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-06-16-222222222222-03-01,2026-06-01,2026-07-01,2026-06-16T00:00:00+00:00,2026-06-17T00:00:00+00:00,999999999999,222222222222,development-account,Amazon Relational Database Service,InstanceUsage:db.m5.large,CreateDBInstance,us-east-1,db-2222-03-01,91.9079,Hrs,0.192,17.6463,0.17,15.6243,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-06-16-222222222222-03-02,2026-06-01,2026-07-01,2026-06-16T00:00:00+00:00,2026-06-17T00:00:00+00:00,999999999999,222222222222,development-account,Amazon Relational Database Service,InstanceUsage:db.m5.large,CreateDBInstance,us-east-1,db-2222-03-02,84.9005,Hrs,0.192,16.3009,0.17,14.4331,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-06-16-222222222222-04-01,2026-06-01,2026-07-01,2026-06-16T00:00:00+00:00,2026-06-17T00:00:00+00:00,999999999999,222222222222,development-account,AWS Lambda,Lambda-GB-Second,Invoke,us-east-1,function-2222-04-01,1861441.8252,GB-Seconds,1.66667e-05,31.0241,1.55e-05,28.8523,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-06-16-222222222222-04-02,2026-06-01,2026-07-01,2026-06-16T00:00:00+00:00,2026-06-17T00:00:00+00:00,999999999999,222222222222,development-account,AWS Lambda,Lambda-GB-Second,Invoke,us-east-1,function-2222-04-02,1762430.0442,GB-Seconds,1.66667e-05,29.3739,1.55e-05,27.3177,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-06-16-222222222222-05-01,2026-06-01,2026-07-01,2026-06-16T00:00:00+00:00,2026-06-17T00:00:00+00:00,999999999999,222222222222,development-account,AmazonCloudWatch,DataProcessing-Bytes,PutLogEvents,us-east-1,log-group-2222-05-01,87.0594,GB,0.5,43.5297,0.46,40.0473,Usage,OnDemand,USD,Platform,Shared-Observability,development,CC-SHARED,"{""application"":""Shared-Observability"",""cost_center"":""CC-SHARED"",""environment"":""development"",""team"":""Platform""}",False,valid
aws-2026-06-16-222222222222-05-02,2026-06-01,2026-07-01,2026-06-16T00:00:00+00:00,2026-06-17T00:00:00+00:00,999999999999,222222222222,development-account,AmazonCloudWatch,DataProcessing-Bytes,PutLogEvents,us-east-1,log-group-2222-05-02,87.0846,GB,0.5,43.5423,0.46,40.0589,Usage,OnDemand,USD,,,,,{},False,untagged
aws-2026-06-17-111111111111-01-01,2026-06-01,2026-07-01,2026-06-17T00:00:00+00:00,2026-06-18T00:00:00+00:00,999999999999,111111111111,production-account,Amazon Elastic Compute Cloud - Compute,BoxUsage:m5.large,RunInstances,us-east-1,i-1111-01-01,1166.9999,Hrs,0.096,112.032,0.084,98.028,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-06-17-111111111111-01-02,2026-06-01,2026-07-01,2026-06-17T00:00:00+00:00,2026-06-18T00:00:00+00:00,999999999999,111111111111,production-account,Amazon Elastic Compute Cloud - Compute,BoxUsage:m5.large,RunInstances,us-east-1,i-1111-01-02,1080.4539,Hrs,0.096,103.7236,0.084,90.7581,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-06-17-111111111111-02-01,2026-06-01,2026-07-01,2026-06-17T00:00:00+00:00,2026-06-18T00:00:00+00:00,999999999999,111111111111,production-account,Amazon Simple Storage Service,TimedStorage-ByteHrs,StandardStorage,us-east-1,bucket-1111-02-01,248.0611,GB-Mo,0.023,5.7054,0.0215,5.3333,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-06-17-111111111111-02-02,2026-06-01,2026-07-01,2026-06-17T00:00:00+00:00,2026-06-18T00:00:00+00:00,999999999999,111111111111,production-account,Amazon Simple Storage Service,TimedStorage-ByteHrs,StandardStorage,us-east-1,bucket-1111-02-02,239.6288,GB-Mo,0.023,5.5115,0.0215,5.152,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-06-17-111111111111-03-01,2026-06-01,2026-07-01,2026-06-17T00:00:00+00:00,2026-06-18T00:00:00+00:00,999999999999,111111111111,production-account,Amazon Relational Database Service,InstanceUsage:db.m5.large,CreateDBInstance,us-east-1,db-1111-03-01,227.1106,Hrs,0.192,43.6052,0.17,38.6088,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-06-17-111111111111-03-02,2026-06-01,2026-07-01,2026-06-17T00:00:00+00:00,2026-06-18T00:00:00+00:00,999999999999,111111111111,production-account,Amazon Relational Database Service,InstanceUsage:db.m5.large,CreateDBInstance,us-east-1,db-1111-03-02,236.9247,Hrs,0.192,45.4895,0.17,40.2772,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-06-17-111111111111-04-01,2026-06-01,2026-07-01,2026-06-17T00:00:00+00:00,2026-06-18T00:00:00+00:00,999999999999,111111111111,production-account,AWS Lambda,Lambda-GB-Second,Invoke,us-east-1,function-1111-04-01,4777614.6492,GB-Seconds,1.66667e-05,79.6271,1.55e-05,74.053,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-06-17-111111111111-04-02,2026-06-01,2026-07-01,2026-06-17T00:00:00+00:00,2026-06-18T00:00:00+00:00,999999999999,111111111111,production-account,AWS Lambda,Lambda-GB-Second,Invoke,us-east-1,function-1111-04-02,4431037.4094,GB-Seconds,1.66667e-05,73.8508,1.55e-05,68.6811,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-06-17-111111111111-05-01,2026-06-01,2026-07-01,2026-06-17T00:00:00+00:00,2026-06-18T00:00:00+00:00,999999999999,111111111111,production-account,AmazonCloudWatch,DataProcessing-Bytes,PutLogEvents,us-east-1,log-group-1111-05-01,222.0927,GB,0.5,111.0463,0.46,102.1626,Usage,OnDemand,USD,Platform,Shared-Observability,production,CC-SHARED,"{""application"":""Shared-Observability"",""cost_center"":""CC-SHARED"",""environment"":""production"",""team"":""Platform""}",False,valid
aws-2026-06-17-111111111111-05-02,2026-06-01,2026-07-01,2026-06-17T00:00:00+00:00,2026-06-18T00:00:00+00:00,999999999999,111111111111,production-account,AmazonCloudWatch,DataProcessing-Bytes,PutLogEvents,us-east-1,log-group-1111-05-02,230.7252,GB,0.5,115.3626,0.46,106.1336,Usage,OnDemand,USD,Platform,Shared-Observability,production,CC-SHARED,"{""application"":""Shared-Observability"",""cost_center"":""CC-SHARED"",""environment"":""production"",""team"":""Platform""}",False,valid
aws-2026-06-17-222222222222-01-01,2026-06-01,2026-07-01,2026-06-17T00:00:00+00:00,2026-06-18T00:00:00+00:00,999999999999,222222222222,development-account,Amazon Elastic Compute Cloud - Compute,BoxUsage:m5.large,RunInstances,us-east-1,i-2222-01-01,399.6625,Hrs,0.096,38.3676,0.084,33.5716,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-06-17-222222222222-01-02,2026-06-01,2026-07-01,2026-06-17T00:00:00+00:00,2026-06-18T00:00:00+00:00,999999999999,222222222222,development-account,Amazon Elastic Compute Cloud - Compute,BoxUsage:m5.large,RunInstances,us-east-1,i-2222-01-02,454.7906,Hrs,0.096,43.6599,0.084,38.2024,Usage,OnDemand,USD,,,,,{},False,untagged
aws-2026-06-17-222222222222-02-01,2026-06-01,2026-07-01,2026-06-17T00:00:00+00:00,2026-06-18T00:00:00+00:00,999999999999,222222222222,development-account,Amazon Simple Storage Service,TimedStorage-ByteHrs,StandardStorage,us-east-1,bucket-2222-02-01,88.9634,GB-Mo,0.023,2.0462,0.0215,1.9127,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-06-17-222222222222-02-02,2026-06-01,2026-07-01,2026-06-17T00:00:00+00:00,2026-06-18T00:00:00+00:00,999999999999,222222222222,development-account,Amazon Simple Storage Service,TimedStorage-ByteHrs,StandardStorage,us-east-1,bucket-2222-02-02,87.8355,GB-Mo,0.023,2.0202,0.0215,1.8885,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-06-17-222222222222-03-01,2026-06-01,2026-07-01,2026-06-17T00:00:00+00:00,2026-06-18T00:00:00+00:00,999999999999,222222222222,development-account,Amazon Relational Database Service,InstanceUsage:db.m5.large,CreateDBInstance,us-east-1,db-2222-03-01,83.297,Hrs,0.192,15.993,0.17,14.1605,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-06-17-222222222222-03-02,2026-06-01,2026-07-01,2026-06-17T00:00:00+00:00,2026-06-18T00:00:00+00:00,999999999999,222222222222,development-account,Amazon Relational Database Service,InstanceUsage:db.m5.large,CreateDBInstance,us-east-1,db-2222-03-02,88.8141,Hrs,0.192,17.0523,0.17,15.0984,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-06-17-222222222222-04-01,2026-06-01,2026-07-01,2026-06-17T00:00:00+00:00,2026-06-18T00:00:00+00:00,999999999999,222222222222,development-account,AWS Lambda,Lambda-GB-Second,Invoke,us-east-1,function-2222-04-01,1757896.7037,GB-Seconds,1.66667e-05,29.2983,1.55e-05,27.2474,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-06-17-222222222222-04-02,2026-06-01,2026-07-01,2026-06-17T00:00:00+00:00,2026-06-18T00:00:00+00:00,999999999999,222222222222,development-account,AWS Lambda,Lambda-GB-Second,Invoke,us-east-1,function-2222-04-02,1720054.8396,GB-Seconds,1.66667e-05,28.6676,1.55e-05,26.6609,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-06-17-222222222222-05-01,2026-06-01,2026-07-01,2026-06-17T00:00:00+00:00,2026-06-18T00:00:00+00:00,999999999999,222222222222,development-account,AmazonCloudWatch,DataProcessing-Bytes,PutLogEvents,us-east-1,log-group-2222-05-01,89.0388,GB,0.5,44.5194,0.46,40.9579,Usage,OnDemand,USD,Platform,Shared-Observability,development,CC-SHARED,"{""application"":""Shared-Observability"",""cost_center"":""CC-SHARED"",""environment"":""development"",""team"":""Platform""}",False,valid
aws-2026-06-17-222222222222-05-02,2026-06-01,2026-07-01,2026-06-17T00:00:00+00:00,2026-06-18T00:00:00+00:00,999999999999,222222222222,development-account,AmazonCloudWatch,DataProcessing-Bytes,PutLogEvents,us-east-1,log-group-2222-05-02,95.1939,GB,0.5,47.5969,0.46,43.7892,Usage,OnDemand,USD,Platform,Shared-Observability,development,CC-SHARED,"{""application"":""Shared-Observability"",""cost_center"":""CC-SHARED"",""environment"":""development"",""team"":""Platform""}",False,valid
aws-2026-06-18-111111111111-01-01,2026-06-01,2026-07-01,2026-06-18T00:00:00+00:00,2026-06-19T00:00:00+00:00,999999999999,111111111111,production-account,Amazon Elastic Compute Cloud - Compute,BoxUsage:m5.large,RunInstances,us-east-1,i-1111-01-01,1093.5397,Hrs,0.096,104.9798,0.084,91.8573,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-06-18-111111111111-01-02,2026-06-01,2026-07-01,2026-06-18T00:00:00+00:00,2026-06-19T00:00:00+00:00,999999999999,111111111111,production-account,Amazon Elastic Compute Cloud - Compute,BoxUsage:m5.large,RunInstances,us-east-1,i-1111-01-02,1033.7961,Hrs,0.096,99.2444,0.084,86.8389,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-06-18-111111111111-02-01,2026-06-01,2026-07-01,2026-06-18T00:00:00+00:00,2026-06-19T00:00:00+00:00,999999999999,111111111111,production-account,Amazon Simple Storage Service,TimedStorage-ByteHrs,StandardStorage,us-east-1,bucket-1111-02-01,226.6931,GB-Mo,0.023,5.2139,0.0215,4.8739,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
